Datetime__PJME_hourly.csv,PJME_MW__PJME_hourly.csv
2009-02-21 07:00:00,778677
2009-02-22 04:00:00,755261
2009-02-23 11:00:00,868721
2009-02-24 18:00:00,878507
2009-02-25 04:00:00,839660
2009-02-26 01:00:00,799455
2009-02-27 08:00:00,744701
2009-02-28 15:00:00,709439
2009-03-01 22:00:00,757031
2009-03-02 08:00:00,899362
2009-03-03 05:00:00,937665
2009-03-04 12:00:00,896056
2009-03-05 19:00:00,839640
2009-03-06 05:00:00,751284
2009-03-07 02:00:00,645274
2009-03-08 09:00:00,590495
2009-03-09 16:00:00,701005
2009-03-10 23:00:00,750524
2009-03-11 09:00:00,738759
2009-03-12 06:00:00,754172
2009-03-13 13:00:00,772645
2009-03-14 20:00:00,705768
2009-03-15 06:00:00,674536
2009-03-16 03:00:00,740411
2009-03-17 10:00:00,730938
2009-03-18 17:00:00,721097
2009-03-19 14:00:00,716661
2009-03-20 21:00:00,739798
2009-03-21 07:00:00,701436
2009-03-22 04:00:00,671506
2009-03-23 11:00:00,757284
2009-03-24 18:00:00,784607
2009-03-25 04:00:00,761046
2009-03-26 01:00:00,750858
2009-03-27 08:00:00,694692
2009-03-28 15:00:00,637435
2009-03-29 22:00:00,624707
2009-03-30 08:00:00,711359
2009-03-31 05:00:00,718342
2009-04-01 12:00:00,725425
2009-04-02 19:00:00,698729
2009-04-03 05:00:00,686419
2009-04-04 02:00:00,633449
2009-04-05 09:00:00,608790
2009-04-06 16:00:00,690761
2009-04-07 23:00:00,733548
2009-04-08 09:00:00,739155
2009-04-09 06:00:00,702972
2009-04-10 13:00:00,656702
2009-04-11 20:00:00,628871
2009-04-12 06:00:00,622845
2009-04-13 03:00:00,708815
2009-04-14 10:00:00,728589
2009-04-15 07:00:00,740470
2009-04-16 14:00:00,714145
2009-04-17 21:00:00,685000
2009-04-18 07:00:00,610541
2009-04-19 04:00:00,588109
2009-04-20 11:00:00,706264
2009-04-21 18:00:00,691739
2009-04-22 04:00:00,689408
2009-04-23 01:00:00,693865
2009-04-24 08:00:00,678742
2009-04-25 15:00:00,629259
2009-04-26 22:00:00,689367
2009-04-27 08:00:00,822804
2009-04-28 05:00:00,830345
2009-04-29 12:00:00,696320
2009-04-30 19:00:00,669263
2009-05-01 05:00:00,684022
2009-05-02 02:00:00,613244
2009-05-03 09:00:00,599836
2009-05-04 16:00:00,679601
2009-05-05 23:00:00,683906
2009-05-06 09:00:00,683452
2009-05-07 06:00:00,698520
2009-05-08 13:00:00,699062
2009-05-09 20:00:00,678629
2009-05-10 06:00:00,603812
2009-05-11 03:00:00,667379
2009-05-12 00:00:00,675213
2009-05-13 07:00:00,680380
2009-05-14 14:00:00,692056
2009-05-15 21:00:00,722586
2009-05-16 07:00:00,669400
2009-05-17 04:00:00,607817
2009-05-18 11:00:00,661985
2009-05-19 18:00:00,679143
2009-05-20 04:00:00,700282
2009-05-21 01:00:00,724275
2009-05-22 08:00:00,752122
2009-05-23 15:00:00,712553
2009-05-24 22:00:00,699074
2009-05-25 08:00:00,715323
2009-05-26 05:00:00,693393
2009-05-27 12:00:00,694034
2009-05-28 19:00:00,731869
2009-05-29 05:00:00,730351
2009-05-30 02:00:00,662152
2009-05-31 09:00:00,641298
2009-06-01 16:00:00,696486
2009-06-02 23:00:00,773482
2009-06-03 09:00:00,774589
2009-06-04 06:00:00,704867
2009-06-05 13:00:00,685626
2009-06-06 20:00:00,640972
2009-06-07 17:00:00,678905
2009-06-08 03:00:00,820640
2009-06-09 00:00:00,805843
2009-06-10 07:00:00,785107
2009-06-11 14:00:00,763216
2009-06-12 21:00:00,816338
2009-06-13 07:00:00,742527
2009-06-14 04:00:00,686795
2009-06-15 11:00:00,769525
2009-06-16 18:00:00,736441
2009-06-17 04:00:00,702235
2009-06-18 01:00:00,735360
2009-06-19 08:00:00,763019
2009-06-20 15:00:00,701657
2009-06-21 22:00:00,680033
2009-06-22 08:00:00,795136
2009-06-23 05:00:00,813807
2009-06-24 12:00:00,836493
2009-06-25 19:00:00,877674
2009-06-26 05:00:00,887686
2009-06-27 02:00:00,773414
2009-06-28 09:00:00,731374
2009-06-29 16:00:00,832533
2009-06-30 23:00:00,837819
2009-07-01 09:00:00,837992
2009-07-02 06:00:00,829995
2009-07-03 13:00:00,738335
2009-07-04 10:00:00,690800
2009-07-05 17:00:00,675693
2009-07-06 03:00:00,806665
2009-07-07 00:00:00,847481
2009-07-08 07:00:00,802637
2009-07-09 14:00:00,780436
2009-07-10 21:00:00,778697
2009-07-11 07:00:00,733178
2009-07-12 04:00:00,763148
2009-07-13 11:00:00,815388
2009-07-14 18:00:00,800670
2009-07-15 04:00:00,826200
2009-07-16 01:00:00,934487
2009-07-17 08:00:00,908619
2009-07-18 15:00:00,781203
2009-07-19 22:00:00,729244
2009-07-20 08:00:00,836474
2009-07-21 05:00:00,813594
2009-07-22 12:00:00,864375
2009-07-23 19:00:00,857440
2009-07-24 05:00:00,833514
2009-07-25 02:00:00,806309
2009-07-26 09:00:00,826533
2009-07-27 16:00:00,929698
2009-07-28 23:00:00,971157
2009-07-29 09:00:00,955700
2009-07-30 06:00:00,966165
2009-07-31 03:00:00,930021
2009-08-01 10:00:00,825430
2009-08-02 17:00:00,785905
2009-08-03 03:00:00,907850
2009-08-04 00:00:00,938157
2009-08-05 07:00:00,968917
2009-08-06 14:00:00,844427
2009-08-07 21:00:00,804468
2009-08-08 07:00:00,752538
2009-08-09 04:00:00,811895
2009-08-10 11:00:00,1021675
2009-08-11 18:00:00,1036975
2009-08-12 04:00:00,954367
2009-08-13 01:00:00,884801
2009-08-14 08:00:00,902573
2009-08-15 15:00:00,878214
2009-08-16 22:00:00,895552
2009-08-17 08:00:00,1017816
2009-08-18 05:00:00,1025321
2009-08-19 12:00:00,1026237
2009-08-20 19:00:00,1045607
2009-08-21 05:00:00,1040375
2009-08-22 02:00:00,868948
2009-08-23 09:00:00,857611
2009-08-24 16:00:00,913726
2009-08-25 23:00:00,912025
2009-08-26 20:00:00,954001
2009-08-27 06:00:00,905618
2009-08-28 03:00:00,830002
2009-08-29 10:00:00,790075
2009-08-30 17:00:00,774437
2009-08-31 03:00:00,746369
2009-09-01 00:00:00,724178
2009-09-02 07:00:00,735789
2009-09-03 14:00:00,748656
2009-09-04 21:00:00,775390
2009-09-05 07:00:00,739597
2009-09-06 04:00:00,681184
2009-09-07 11:00:00,673067
2009-09-08 18:00:00,746517
2009-09-09 04:00:00,758665
2009-09-10 01:00:00,718186
2009-09-11 08:00:00,696034
2009-09-12 15:00:00,639263
2009-09-13 22:00:00,662392
2009-09-14 08:00:00,763314
2009-09-15 05:00:00,781446
2009-09-16 12:00:00,741651
2009-09-17 19:00:00,703092
2009-09-18 05:00:00,708489
2009-09-19 02:00:00,631768
2009-09-20 09:00:00,608946
2009-09-21 16:00:00,711407
2009-09-22 13:00:00,747189
2009-09-23 20:00:00,817000
2009-09-24 06:00:00,848128
2009-09-25 03:00:00,730361
2009-09-26 10:00:00,618671
2009-09-27 17:00:00,626328
2009-09-28 03:00:00,700916
2009-09-29 00:00:00,682439
2009-09-30 07:00:00,675678
2009-10-01 14:00:00,675747
2009-10-02 21:00:00,681148
2009-10-03 07:00:00,632897
2009-10-04 04:00:00,606619
2009-10-05 11:00:00,675698
2009-10-06 18:00:00,682864
2009-10-07 04:00:00,691754
2009-10-08 01:00:00,680120
2009-10-09 08:00:00,699774
2009-10-10 15:00:00,634494
2009-10-11 22:00:00,592950
2009-10-12 08:00:00,679689
2009-10-13 05:00:00,691711
2009-10-14 12:00:00,700568
2009-10-15 19:00:00,734145
2009-10-16 05:00:00,743604
2009-10-17 02:00:00,687039
2009-10-18 09:00:00,667316
2009-10-19 06:00:00,726041
2009-10-20 13:00:00,716659
2009-10-21 20:00:00,696104
2009-10-22 06:00:00,691329
2009-10-23 03:00:00,682020
2009-10-24 10:00:00,642501
2009-10-25 17:00:00,600680
2009-10-26 03:00:00,688959
2009-10-27 00:00:00,705279
2009-10-28 07:00:00,702405
2009-10-29 14:00:00,693204
2009-10-30 21:00:00,685846
2009-10-31 07:00:00,635182
2009-11-01 04:00:00,591656
2009-11-02 11:00:00,705404
2009-11-03 18:00:00,711327
2009-11-04 04:00:00,724619
2009-11-05 01:00:00,725213
2009-11-06 08:00:00,736337
2009-11-07 15:00:00,687465
2009-11-08 22:00:00,632656
2009-11-09 08:00:00,695748
2009-11-10 05:00:00,694625
2009-11-11 12:00:00,707845
2009-11-12 19:00:00,746648
2009-11-13 05:00:00,723955
2009-11-14 23:00:00,643621
2009-11-15 09:00:00,612010
2009-11-16 06:00:00,686010
2009-11-17 13:00:00,709000
2009-11-18 20:00:00,718968
2009-11-19 06:00:00,714387
2009-11-20 03:00:00,692813
2009-11-21 10:00:00,661579
2009-11-22 17:00:00,651847
2009-11-23 03:00:00,730814
2009-11-24 00:00:00,724918
2009-11-25 07:00:00,712501
2009-11-26 14:00:00,622380
2009-11-27 21:00:00,670690
2009-11-28 07:00:00,669548
2009-11-29 04:00:00,658103
2009-11-30 11:00:00,717896
2009-12-01 18:00:00,764130
2009-12-02 04:00:00,777985
2009-12-03 01:00:00,721936
2009-12-04 08:00:00,743285
2009-12-05 15:00:00,748164
2009-12-06 22:00:00,755772
2009-12-07 08:00:00,831966
2009-12-08 05:00:00,809707
2009-12-09 12:00:00,793547
2009-12-10 19:00:00,815146
2009-12-11 16:00:00,892526
2009-12-12 23:00:00,807061
2009-12-13 09:00:00,786942
2009-12-14 06:00:00,794980
2009-12-15 13:00:00,778497
2009-12-16 20:00:00,835836
2009-12-17 06:00:00,882616
2009-12-18 03:00:00,884446
2009-12-19 10:00:00,876565
2009-12-20 17:00:00,832704
2009-12-21 03:00:00,872223
2009-12-22 00:00:00,867601
2009-12-23 07:00:00,884736
2009-12-24 14:00:00,825011
2009-12-25 21:00:00,759869
2009-12-26 07:00:00,720386
2009-12-27 04:00:00,693273
2009-12-28 11:00:00,813235
2009-12-29 18:00:00,894031
2009-12-30 04:00:00,897784
2009-12-31 01:00:00,834680
2010-01-01 08:00:00,750586
2010-01-02 15:00:00,837421
2010-01-03 22:00:00,910921
2010-01-04 08:00:00,933310
2010-01-05 05:00:00,915793
2010-01-06 12:00:00,900012
2010-01-07 09:00:00,875136
2010-01-08 16:00:00,885808
2010-01-09 23:00:00,861500
2010-01-10 09:00:00,870458
2010-01-11 06:00:00,916368
2010-01-12 13:00:00,890504
2010-01-13 20:00:00,889045
2010-01-14 06:00:00,854107
2010-01-15 03:00:00,816045
2010-01-16 10:00:00,729256
2010-01-17 17:00:00,743084
2010-01-18 03:00:00,765036
2010-01-19 00:00:00,795764
2010-01-20 07:00:00,811601
2010-01-21 14:00:00,829406
2010-01-22 21:00:00,816704
2010-01-23 07:00:00,764399
2010-01-24 04:00:00,751557
2010-01-25 11:00:00,742736
2010-01-26 18:00:00,785987
2010-01-27 04:00:00,830458
2010-01-28 01:00:00,842202
2010-01-29 08:00:00,933443
2010-01-30 15:00:00,918634
2010-01-31 22:00:00,865529
2010-02-01 08:00:00,893166
2010-02-02 05:00:00,885034
2010-02-03 02:00:00,848611
2010-02-04 09:00:00,840646
2010-02-05 16:00:00,849858
2010-02-06 23:00:00,828451
2010-02-07 09:00:00,828930
2010-02-08 06:00:00,886336
2010-02-09 13:00:00,875477
2010-02-10 20:00:00,857264
2010-02-11 06:00:00,842065
2010-02-12 03:00:00,852824
2010-02-13 10:00:00,826662
2010-02-14 17:00:00,795010
2010-02-15 03:00:00,846673
2010-02-16 00:00:00,863223
2010-02-17 07:00:00,871596
2010-02-18 14:00:00,841007
2010-02-19 21:00:00,812518
2010-02-20 07:00:00,753422
2010-02-21 04:00:00,731140
2010-02-22 11:00:00,808816
2010-02-23 18:00:00,826467
2010-02-24 04:00:00,801833
2010-02-25 01:00:00,836131
2010-02-26 08:00:00,865537
2010-02-27 15:00:00,772290
2010-02-28 22:00:00,741376
2010-03-01 19:00:00,793416
2010-03-02 05:00:00,796725
2010-03-03 02:00:00,812856
2010-03-04 09:00:00,794316
2010-03-05 16:00:00,781207
2010-03-06 23:00:00,719569
2010-03-07 09:00:00,679974
2010-03-08 06:00:00,735692
2010-03-09 13:00:00,723827
2010-03-10 20:00:00,727284
2010-03-11 06:00:00,715611
2010-03-12 03:00:00,733134
2010-03-13 10:00:00,702610
2010-03-14 17:00:00,634124
2010-03-15 03:00:00,746968
2010-03-16 00:00:00,723312
2010-03-17 07:00:00,711092
2010-03-18 14:00:00,700771
2010-03-19 21:00:00,683720
2010-03-20 07:00:00,616889
2010-03-21 04:00:00,594330
2010-03-22 11:00:00,680109
2010-03-23 18:00:00,693181
2010-03-24 04:00:00,697361
2010-03-25 01:00:00,696989
2010-03-26 08:00:00,705600
2010-03-27 15:00:00,687513
2010-03-28 12:00:00,673413
2010-03-29 19:00:00,708570
2010-03-30 05:00:00,744479
2010-03-31 02:00:00,714108
2010-04-01 09:00:00,681902
2010-04-02 16:00:00,634298
2010-04-03 23:00:00,596601
2010-04-04 09:00:00,571023
2010-04-05 06:00:00,670313
2010-04-06 13:00:00,720174
2010-04-07 20:00:00,767228
2010-04-08 06:00:00,764979
2010-04-09 03:00:00,670692
2010-04-10 10:00:00,612023
2010-04-11 17:00:00,597246
2010-04-12 03:00:00,665578
2010-04-13 00:00:00,682195
2010-04-14 07:00:00,686770
2010-04-15 14:00:00,682323
2010-04-16 21:00:00,674883
2010-04-17 07:00:00,608459
2010-04-18 04:00:00,607687
2010-04-19 11:00:00,676572
2010-04-20 18:00:00,676103
2010-04-21 04:00:00,675379
2010-04-22 01:00:00,676084
2010-04-23 08:00:00,660532
2010-04-24 05:00:00,601722
2010-04-25 12:00:00,602737
2010-04-26 19:00:00,680598
2010-04-27 05:00:00,676231
2010-04-28 02:00:00,696404
2010-04-29 09:00:00,684639
2010-04-30 16:00:00,681118
2010-05-01 23:00:00,676840
2010-05-02 09:00:00,747678
2010-05-03 06:00:00,829250
2010-05-04 13:00:00,777998
2010-05-05 20:00:00,743902
2010-05-06 06:00:00,755840
2010-05-07 03:00:00,692655
2010-05-08 10:00:00,629896
2010-05-09 17:00:00,581239
2010-05-10 03:00:00,671995
2010-05-11 00:00:00,690204
2010-05-12 07:00:00,698973
2010-05-13 14:00:00,680342
2010-05-14 21:00:00,719792
2010-05-15 07:00:00,649796
2010-05-16 04:00:00,606141
2010-05-17 11:00:00,679112
2010-05-18 18:00:00,684548
2010-05-19 15:00:00,683388
2010-05-20 22:00:00,719438
2010-05-21 08:00:00,764968
2010-05-22 05:00:00,674835
2010-05-23 12:00:00,648360
2010-05-24 19:00:00,735207
2010-05-25 05:00:00,795085
2010-05-26 02:00:00,883019
2010-05-27 09:00:00,900915
2010-05-28 16:00:00,743012
2010-05-29 23:00:00,700249
2010-05-30 09:00:00,744350
2010-05-31 06:00:00,826995
2010-06-01 13:00:00,912235
2010-06-02 20:00:00,924131
2010-06-03 06:00:00,961089
2010-06-04 03:00:00,956260
2010-06-05 10:00:00,908219
2010-06-06 17:00:00,859344
2010-06-07 03:00:00,747137
2010-06-08 00:00:00,729113
2010-06-09 07:00:00,711067
2010-06-10 14:00:00,782023
2010-06-11 21:00:00,779181
2010-06-12 07:00:00,783499
2010-06-13 04:00:00,854144
2010-06-14 11:00:00,897065
2010-06-15 08:00:00,855041
2010-06-16 15:00:00,825246
2010-06-17 22:00:00,856552
2010-06-18 08:00:00,830293
2010-06-19 05:00:00,832540
2010-06-20 12:00:00,912789
2010-06-21 19:00:00,989706
2010-06-22 05:00:00,979299
2010-06-23 02:00:00,1035399
2010-06-24 09:00:00,1071906
2010-06-25 16:00:00,972589
2010-06-26 23:00:00,905571
2010-06-27 09:00:00,965024
2010-06-28 06:00:00,1095421
2010-06-29 13:00:00,1016390
2010-06-30 20:00:00,820209
2010-07-01 06:00:00,770040
2010-07-02 03:00:00,758996
2010-07-03 10:00:00,760929
2010-07-04 17:00:00,844349
2010-07-05 03:00:00,979234
2010-07-06 00:00:00,1143990
2010-07-07 07:00:00,1169897
2010-07-08 14:00:00,1107303
2010-07-09 21:00:00,1046795
2010-07-10 07:00:00,861305
2010-07-11 04:00:00,873746
2010-07-12 01:00:00,948827
2010-07-13 08:00:00,957917
2010-07-14 15:00:00,932513
2010-07-15 22:00:00,999494
2010-07-16 08:00:00,1072659
2010-07-17 05:00:00,1003344
2010-07-18 12:00:00,999024
2010-07-19 19:00:00,1062865
2010-07-20 05:00:00,1027029
2010-07-21 02:00:00,1072405
2010-07-22 09:00:00,1039320
2010-07-23 16:00:00,1059517
2010-07-24 23:00:00,1122349
2010-07-25 09:00:00,1002093
2010-07-26 06:00:00,916830
2010-07-27 13:00:00,941216
2010-07-28 20:00:00,1011937
2010-07-29 06:00:00,1039875
2010-07-30 03:00:00,882770
2010-07-31 10:00:00,793327
2010-08-01 17:00:00,771495
2010-08-02 03:00:00,864211
2010-08-03 00:00:00,934676
2010-08-04 07:00:00,1053174
2010-08-05 14:00:00,1071661
2010-08-06 21:00:00,994151
2010-08-07 18:00:00,824171
2010-08-08 04:00:00,859856
2010-08-09 01:00:00,1036408
2010-08-10 08:00:00,1085039
2010-08-11 15:00:00,1094019
2010-08-12 22:00:00,967511
2010-08-13 08:00:00,853700
2010-08-14 05:00:00,766214
2010-08-15 12:00:00,746332
2010-08-16 19:00:00,970825
2010-08-17 05:00:00,1004677
2010-08-18 02:00:00,874894
2010-08-19 09:00:00,926603
2010-08-20 16:00:00,958287
2010-08-21 23:00:00,851506
2010-08-22 09:00:00,854383
2010-08-23 06:00:00,850053
2010-08-24 13:00:00,767670
2010-08-25 20:00:00,780692
2010-08-26 06:00:00,831044
2010-08-27 03:00:00,781485
2010-08-28 10:00:00,739278
2010-08-29 17:00:00,811749
2010-08-30 03:00:00,962067
2010-08-31 00:00:00,1011582
2010-09-01 07:00:00,1048806
2010-09-02 14:00:00,1064937
2010-09-03 11:00:00,957801
2010-09-04 18:00:00,755246
2010-09-05 04:00:00,641616
2010-09-06 01:00:00,679646
2010-09-07 08:00:00,879478
2010-09-08 15:00:00,929780
2010-09-09 22:00:00,749961
2010-09-10 08:00:00,712420
2010-09-11 05:00:00,660536
2010-09-12 12:00:00,638350
2010-09-13 19:00:00,741350
2010-09-14 05:00:00,744696
2010-09-15 02:00:00,730637
2010-09-16 09:00:00,747768
2010-09-17 16:00:00,753804
2010-09-18 23:00:00,644792
2010-09-19 09:00:00,665465
2010-09-20 06:00:00,735276
2010-09-21 13:00:00,712537
2010-09-22 20:00:00,814275
2010-09-23 06:00:00,853971
2010-09-24 03:00:00,895162
2010-09-25 10:00:00,838813
2010-09-26 17:00:00,664422
2010-09-27 03:00:00,758180
2010-09-28 00:00:00,810980
2010-09-29 07:00:00,742956
2010-09-30 04:00:00,806655
2010-10-01 11:00:00,725234
2010-10-02 18:00:00,609230
2010-10-03 04:00:00,594140
2010-10-04 01:00:00,680843
2010-10-05 08:00:00,693209
2010-10-06 15:00:00,686600
2010-10-07 22:00:00,687581
2010-10-08 08:00:00,676850
2010-10-09 05:00:00,615682
2010-10-10 12:00:00,594257
2010-10-11 19:00:00,694761
2010-10-12 05:00:00,711454
2010-10-13 02:00:00,678209
2010-10-14 09:00:00,690761
2010-10-15 16:00:00,676833
2010-10-16 23:00:00,614917
2010-10-17 09:00:00,604613
2010-10-18 06:00:00,675683
2010-10-19 13:00:00,685851
2010-10-20 20:00:00,693259
2010-10-21 06:00:00,691469
2010-10-22 03:00:00,687054
2010-10-23 10:00:00,633189
2010-10-24 17:00:00,597433
2010-10-25 03:00:00,684143
2010-10-26 21:00:00,703494
2010-10-27 07:00:00,734718
2010-10-28 04:00:00,705740
2010-10-29 11:00:00,666556
2010-10-30 18:00:00,628972
2010-10-31 04:00:00,610640
2010-11-01 01:00:00,708326
2010-11-02 08:00:00,732266
2010-11-03 15:00:00,732930
2010-11-04 22:00:00,723958
2010-11-05 08:00:00,707467
2010-11-06 05:00:00,665995
2010-11-07 12:00:00,646578
2010-11-08 19:00:00,742739
2010-11-09 05:00:00,719952
2010-11-10 02:00:00,707556
2010-11-11 09:00:00,714779
2010-11-12 16:00:00,721256
2010-11-13 23:00:00,657532
2010-11-14 09:00:00,640806
2010-11-15 06:00:00,701438
2010-11-16 13:00:00,714693
2010-11-17 20:00:00,696639
2010-11-18 06:00:00,720173
2010-11-19 03:00:00,727565
2010-11-20 10:00:00,676030
2010-11-21 17:00:00,659628
2010-11-22 14:00:00,708835
2010-11-23 21:00:00,705214
2010-11-24 07:00:00,721619
2010-11-25 04:00:00,665711
2010-11-26 11:00:00,665119
2010-11-27 18:00:00,704124
2010-11-28 04:00:00,697250
2010-11-29 01:00:00,771394
2010-11-30 08:00:00,747320
2010-12-01 15:00:00,737802
2010-12-02 22:00:00,802202
2010-12-03 08:00:00,803736
2010-12-04 05:00:00,768219
2010-12-05 12:00:00,772589
2010-12-06 19:00:00,865583
2010-12-07 05:00:00,878252
2010-12-08 02:00:00,885918
2010-12-09 09:00:00,897709
2010-12-10 16:00:00,859547
2010-12-11 23:00:00,793306
2010-12-12 09:00:00,730721
2010-12-13 06:00:00,847571
2010-12-14 13:00:00,964029
2010-12-15 20:00:00,952636
2010-12-16 06:00:00,953146
2010-12-17 03:00:00,917141
2010-12-18 10:00:00,845668
2010-12-19 07:00:00,833458
2010-12-20 14:00:00,906308
2010-12-21 21:00:00,888925
2010-12-22 07:00:00,867794
2010-12-23 04:00:00,860122
2010-12-24 11:00:00,798284
2010-12-25 18:00:00,766762
2010-12-26 04:00:00,824182
2010-12-27 01:00:00,898642
2010-12-28 08:00:00,866293
2010-12-29 15:00:00,830446
2010-12-30 22:00:00,836408
2010-12-31 08:00:00,762759
2011-01-01 05:00:00,696925
2011-01-02 12:00:00,680359
2011-01-03 19:00:00,833860
2011-01-04 05:00:00,853889
2011-01-05 02:00:00,843267
2011-01-06 09:00:00,867691
2011-01-07 16:00:00,860553
2011-01-08 23:00:00,844882
2011-01-09 09:00:00,841479
2011-01-10 06:00:00,904641
2011-01-11 13:00:00,907319
2011-01-12 20:00:00,898042
2011-01-13 06:00:00,909438
2011-01-14 03:00:00,904654
2011-01-15 00:00:00,825828
2011-01-16 07:00:00,772890
2011-01-17 14:00:00,881102
2011-01-18 21:00:00,879260
2011-01-19 07:00:00,823526
2011-01-20 04:00:00,832453
2011-01-21 11:00:00,869844
2011-01-22 18:00:00,904453
2011-01-23 04:00:00,897696
2011-01-24 01:00:00,971539
2011-01-25 08:00:00,884211
2011-01-26 15:00:00,874749
2011-01-27 22:00:00,839403
2011-01-28 08:00:00,858337
2011-01-29 05:00:00,810975
2011-01-30 12:00:00,785016
2011-01-31 19:00:00,878322
2011-02-01 05:00:00,886120
2011-02-02 02:00:00,841806
2011-02-03 09:00:00,869523
2011-02-04 16:00:00,877979
2011-02-05 23:00:00,798488
2011-02-06 09:00:00,732046
2011-02-07 06:00:00,804836
2011-02-08 13:00:00,836609
2011-02-09 20:00:00,917226
2011-02-10 17:00:00,890742
2011-02-11 03:00:00,887483
2011-02-12 00:00:00,803452
2011-02-13 07:00:00,754198
2011-02-14 14:00:00,759746
2011-02-15 21:00:00,813779
2011-02-16 07:00:00,807522
2011-02-17 04:00:00,735097
2011-02-18 11:00:00,692728
2011-02-19 18:00:00,690958
2011-02-20 04:00:00,726226
2011-02-21 01:00:00,788660
2011-02-22 08:00:00,851461
2011-02-23 15:00:00,845673
2011-02-24 22:00:00,825192
2011-02-25 08:00:00,773664
2011-02-26 05:00:00,733796
2011-02-27 12:00:00,678951
2011-02-28 19:00:00,737208
2011-03-01 05:00:00,763859
2011-03-02 02:00:00,774619
2011-03-03 09:00:00,828376
2011-03-04 16:00:00,794812
2011-03-05 23:00:00,678616
2011-03-06 09:00:00,653693
2011-03-07 06:00:00,764173
2011-03-08 13:00:00,773533
2011-03-09 10:00:00,791705
2011-03-10 17:00:00,769143
2011-03-11 03:00:00,732547
2011-03-12 00:00:00,679807
2011-03-13 07:00:00,631340
2011-03-14 14:00:00,749957
2011-03-15 21:00:00,760162
2011-03-16 07:00:00,735454
2011-03-17 04:00:00,701325
2011-03-18 11:00:00,674865
2011-03-19 18:00:00,609181
2011-03-20 04:00:00,639588
2011-03-21 01:00:00,728350
2011-03-22 08:00:00,707074
2011-03-23 15:00:00,760947
2011-03-24 22:00:00,775403
2011-03-25 08:00:00,775610
2011-03-26 05:00:00,719299
2011-03-27 12:00:00,700631
2011-03-28 19:00:00,780237
2011-03-29 05:00:00,764602
2011-03-30 02:00:00,758517
2011-03-31 09:00:00,771591
2011-04-01 16:00:00,761363
2011-04-02 23:00:00,681275
2011-04-03 09:00:00,644837
2011-04-04 06:00:00,696335
2011-04-05 03:00:00,695457
2011-04-06 10:00:00,725208
2011-04-07 17:00:00,708113
2011-04-08 03:00:00,726687
2011-04-09 00:00:00,649505
2011-04-10 07:00:00,611846
2011-04-11 14:00:00,688166
2011-04-12 21:00:00,682259
2011-04-13 07:00:00,699959
2011-04-14 04:00:00,680899
2011-04-15 11:00:00,663918
2011-04-16 18:00:00,655503
2011-04-17 04:00:00,604413
2011-04-18 01:00:00,671130
2011-04-19 08:00:00,682601
2011-04-20 15:00:00,688326
2011-04-21 22:00:00,657647
2011-04-22 08:00:00,661990
2011-04-23 05:00:00,631606
2011-04-24 12:00:00,591591
2011-04-25 19:00:00,709981
2011-04-26 05:00:00,752011
2011-04-27 02:00:00,763566
2011-04-28 09:00:00,749508
2011-04-29 16:00:00,667765
2011-04-30 23:00:00,595181
2011-05-01 20:00:00,585156
2011-05-02 06:00:00,671482
2011-05-03 03:00:00,715316
2011-05-04 10:00:00,679128
2011-05-05 17:00:00,668322
2011-05-06 03:00:00,663028
2011-05-07 00:00:00,597377
2011-05-08 07:00:00,581855
2011-05-09 14:00:00,668211
2011-05-10 21:00:00,674719
2011-05-11 07:00:00,680143
2011-05-12 04:00:00,690014
2011-05-13 11:00:00,668907
2011-05-14 18:00:00,608355
2011-05-15 04:00:00,615658
2011-05-16 01:00:00,698005
2011-05-17 08:00:00,692146
2011-05-18 15:00:00,699100
2011-05-19 22:00:00,699471
2011-05-20 08:00:00,678169
2011-05-21 05:00:00,638011
2011-05-22 12:00:00,620226
2011-05-23 19:00:00,725334
2011-05-24 05:00:00,786691
2011-05-25 02:00:00,817850
2011-05-26 09:00:00,872636
2011-05-27 06:00:00,866263
2011-05-28 13:00:00,778966
2011-05-29 20:00:00,782575
2011-05-30 06:00:00,883854
2011-05-31 03:00:00,1009049
2011-06-01 10:00:00,1035347
2011-06-02 17:00:00,857652
2011-06-03 03:00:00,728462
2011-06-04 00:00:00,650624
2011-06-05 07:00:00,656567
2011-06-06 14:00:00,798456
2011-06-07 21:00:00,883971
2011-06-08 07:00:00,1010675
2011-06-09 04:00:00,1104228
2011-06-10 11:00:00,986346
2011-06-11 18:00:00,822080
2011-06-12 04:00:00,750279
2011-06-13 01:00:00,770548
2011-06-14 08:00:00,733164
2011-06-15 15:00:00,757040
2011-06-16 22:00:00,772083
2011-06-17 08:00:00,807509
2011-06-18 05:00:00,790497
2011-06-19 12:00:00,776565
2011-06-20 19:00:00,830155
2011-06-21 05:00:00,876302
2011-06-22 23:00:00,947655
2011-06-23 09:00:00,936331
2011-06-24 06:00:00,880102
2011-06-25 13:00:00,784066
2011-06-26 20:00:00,741193
2011-06-27 06:00:00,847225
2011-06-28 03:00:00,920895
2011-06-29 10:00:00,916597
2011-06-30 17:00:00,849993
2011-07-01 03:00:00,831526
2011-07-02 00:00:00,809989
2011-07-03 07:00:00,808061
2011-07-04 14:00:00,833902
2011-07-05 21:00:00,945867
2011-07-06 07:00:00,985828
2011-07-07 04:00:00,1007475
2011-07-08 11:00:00,930935
2011-07-09 18:00:00,863308
2011-07-10 04:00:00,856920
